id,player_name,team,position,combo,stat_type,line_score,flash_sale_line,odds_type,is_taco,discount_pct,is_promo,projection_type,description,start_time,status
10447724,Clint Capela,HOU,C,False,FG Made,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447729,Clint Capela,HOU,C,False,Rebounds,1.5,,standard,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447741,Dorian Finney-Smith,HOU,F,False,3-PT Made,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447748,Dorian Finney-Smith,HOU,F,False,FG Made,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447751,Dorian Finney-Smith,HOU,F,False,Personal Fouls,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447760,Dorian Finney-Smith,HOU,F,False,Rebounds,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447766,Dorian Finney-Smith,HOU,F,False,Steals,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447770,Jabari Smith,HOU,F,False,3-PT Made,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447776,Jabari Smith,HOU,F,False,Assists,1.5,,standard,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447777,Jabari Smith,HOU,F,False,Blks+Stls,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447779,Jabari Smith,HOU,F,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447799,Jabari Smith,HOU,F,False,Rebounds,1.5,,standard,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447810,Jabari Smith,HOU,F,False,Steals,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447811,Jabari Smith,HOU,F,False,Turnovers,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447815,Kevin Durant,HOU,F,False,3-PT Made,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447819,Kevin Durant,HOU,F,False,Assists,1.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447825,Kevin Durant,HOU,F,False,Blks+Stls,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447827,Kevin Durant,HOU,F,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447844,Kevin Durant,HOU,F,False,Rebounds,1.5,,standard,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447855,Kevin Durant,HOU,F,False,Steals,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447868,Reed Sheppard,HOU,G,False,Blks+Stls,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447869,Reed Sheppard,HOU,G,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447898,Reed Sheppard,HOU,G,False,Steals,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447906,Tari Eason,HOU,F,False,Assists,1.5,,standard,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447908,Tari Eason,HOU,F,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447925,Tari Eason,HOU,F,False,Rebounds,1.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447936,Tari Eason,HOU,F,False,Steals,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447938,Tari Eason,HOU,F,False,Turnovers,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10448383,Clint Capela,HOU,C,False,Steals,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10448387,Reed Sheppard,HOU,G,False,Two Pointers Made,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10448388,Tari Eason,HOU,F,False,3-PT Made,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10449173,Immanuel Quickley,TOR,G,False,3-PT Made,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449189,RJ Barrett,TOR,F-G,False,3-PT Made,1.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449213,Tari Eason,HOU,F,False,Blks+Stls,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10449795,Brandon Ingram,TOR,F,False,3-PT Made,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449802,Brandon Ingram,TOR,F,False,Blks+Stls,1.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449824,Immanuel Quickley,TOR,G,False,Personal Fouls,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449828,Immanuel Quickley,TOR,G,False,Steals,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449829,Immanuel Quickley,TOR,G,False,Turnovers,1.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449832,Ja'Kobe Walter,TOR,G,False,3-PT Made,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449836,Ja'Kobe Walter,TOR,G,False,Assists,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449838,Ja'Kobe Walter,TOR,G,False,Blks+Stls,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449843,Ja'Kobe Walter,TOR,G,False,Personal Fouls,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449844,Ja'Kobe Walter,TOR,G,False,Points,1.5,,standard,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10449856,Ja'Kobe Walter,TOR,G,False,Two Pointers Made,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449859,Jakob Poeltl,TOR,C,False,Assists,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449860,Jakob Poeltl,TOR,C,False,Blks+Stls,1.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449863,Jakob Poeltl,TOR,C,False,Free Throws Attempted,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449872,Jakob Poeltl,TOR,C,False,Turnovers,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449878,RJ Barrett,TOR,F-G,False,Blks+Stls,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449888,RJ Barrett,TOR,F-G,False,Turnovers,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449892,Scottie Barnes,TOR,F-G,False,3-PT Made,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449894,Scottie Barnes,TOR,F-G,False,Assists,1.5,,demon,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10449904,Scottie Barnes,TOR,F-G,False,Rebounds,1.5,,standard,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10450231,Brandon Ingram,TOR,F,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450243,Brandon Ingram,TOR,F,False,Steals,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450263,Ja'Kobe Walter,TOR,G,False,Rebounds,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450268,Ja'Kobe Walter,TOR,G,False,Steals,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450271,Jakob Poeltl,TOR,C,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450281,Jakob Poeltl,TOR,C,False,Steals,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450295,RJ Barrett,TOR,F-G,False,Steals,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10450309,Scottie Barnes,TOR,F-G,False,Steals,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10451072,Immanuel Quickley,TOR,G,False,Blks+Stls,1.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10452700,Reed Sheppard,HOU,G,False,Turnovers,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10453691,Immanuel Quickley,TOR,G,False,Points,1.5,,goblin,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10456349,Scottie Barnes,TOR,F-G,False,Blocked Shots,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10459441,Jakob Poeltl,TOR,C,False,Points,1.5,,goblin,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10459582,Jakob Poeltl,TOR,C,False,Rebounds,1.5,,goblin,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10459593,Tari Eason,HOU,F,False,Points,1.5,,goblin,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10464351,Immanuel Quickley,TOR,G,False,Assists,1.5,,demon,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10464367,Scottie Barnes,TOR,F-G,False,Offensive Rebounds,1.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10466168,Immanuel Quickley,TOR,G,False,Rebounds,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10466179,RJ Barrett,TOR,F-G,False,Assists,1.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10466186,Reed Sheppard,HOU,G,False,3-PT Made,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467679,Alperen Sengun,HOU,C,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467682,Amen Thompson,HOU,G-F,False,Points - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467684,Amen Thompson,HOU,G-F,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467689,Clint Capela,HOU,C,False,Points,1.5,,standard,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10467691,Immanuel Quickley,TOR,G,False,Assists - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467693,Immanuel Quickley,TOR,G,False,Points - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467696,Jabari Smith,HOU,F,False,Points - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467698,Jabari Smith,HOU,F,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467700,Jakob Poeltl,TOR,C,False,Points - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467702,Jakob Poeltl,TOR,C,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467708,Kevin Durant,HOU,F,False,Points - 1st 3 Minutes,1.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467713,RJ Barrett,TOR,F-G,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467716,Scottie Barnes,TOR,F-G,False,Points - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467717,Scottie Barnes,TOR,F-G,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10467720,Tari Eason,HOU,F,False,Points - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10467721,Tari Eason,HOU,F,False,Rebounds - 1st 3 Minutes,1.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447632,Alperen Sengun,HOU,C,False,3-PT Made,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447640,Alperen Sengun,HOU,C,False,Blocked Shots,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447668,Alperen Sengun,HOU,C,False,Steals,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447675,Amen Thompson,HOU,G-F,False,3-PT Made,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447683,Amen Thompson,HOU,G-F,False,Blocked Shots,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447714,Amen Thompson,HOU,G-F,False,Steals,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447720,Clint Capela,HOU,C,False,Assists,0.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447725,Clint Capela,HOU,C,False,Free Throws Attempted,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447726,Clint Capela,HOU,C,False,Free Throws Made,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447727,Clint Capela,HOU,C,False,Personal Fouls,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447736,Clint Capela,HOU,C,False,Steals,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447737,Clint Capela,HOU,C,False,Turnovers,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447740,Dorian Finney-Smith,HOU,F,False,3-PT Made,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447743,Dorian Finney-Smith,HOU,F,False,Assists,0.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447745,Dorian Finney-Smith,HOU,F,False,Blks+Stls,0.5,,standard,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447746,Dorian Finney-Smith,HOU,F,False,Blocked Shots,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447749,Dorian Finney-Smith,HOU,F,False,Free Throws Attempted,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447750,Dorian Finney-Smith,HOU,F,False,Free Throws Made,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447752,Dorian Finney-Smith,HOU,F,False,Points,0.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447759,Dorian Finney-Smith,HOU,F,False,Rebounds,0.5,,goblin,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447765,Dorian Finney-Smith,HOU,F,False,Steals,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447767,Dorian Finney-Smith,HOU,F,False,Turnovers,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447768,Dorian Finney-Smith,HOU,F,False,Two Pointers Attempted,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447773,Jabari Smith,HOU,F,False,Assists,0.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447778,Jabari Smith,HOU,F,False,Blocked Shots,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447809,Jabari Smith,HOU,F,False,Steals,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447826,Kevin Durant,HOU,F,False,Blocked Shots,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447854,Kevin Durant,HOU,F,False,Steals,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447862,Reed Sheppard,HOU,G,False,Assists,0.5,,goblin,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447870,Reed Sheppard,HOU,G,False,Blocked Shots,0.5,,standard,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447873,Reed Sheppard,HOU,G,False,Free Throws Made,0.5,,standard,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447888,Reed Sheppard,HOU,G,False,Rebounds,0.5,,standard,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447897,Reed Sheppard,HOU,G,False,Steals,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447903,Tari Eason,HOU,F,False,Assists,0.5,,demon,False,,False,Single Stat,TOR 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10447907,Tari Eason,HOU,F,False,Blocked Shots,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447911,Tari Eason,HOU,F,False,Free Throws Attempted,0.5,,standard,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10447935,Tari Eason,HOU,F,False,Steals,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10448856,Clint Capela,HOU,C,False,Blocked Shots,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10448901,Dorian Finney-Smith,HOU,F,False,Two Pointers Made,0.5,,demon,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10449793,Amen Thompson,HOU,G-F,False,3-PT Attempted,0.5,,goblin,False,,False,Single Stat,TOR,2026-03-10T20:10:00.000-04:00,pre_game
10449796,Brandon Ingram,TOR,F,False,3-PT Made,0.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449797,Brandon Ingram,TOR,F,False,Assists,0.5,,goblin,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10449803,Brandon Ingram,TOR,F,False,Blocked Shots,0.5,,standard,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449815,Brandon Ingram,TOR,F,False,Steals,0.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449820,Immanuel Quickley,TOR,G,False,Blocked Shots,0.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449834,Ja'Kobe Walter,TOR,G,False,3-PT Made,0.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449835,Ja'Kobe Walter,TOR,G,False,Assists,0.5,,demon,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10449839,Ja'Kobe Walter,TOR,G,False,Blocked Shots,0.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449842,Ja'Kobe Walter,TOR,G,False,Free Throws Made,0.5,,demon,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
10449848,Ja'Kobe Walter,TOR,G,False,Rebounds,0.5,,standard,False,,False,Single Stat,HOU 1Q,2026-03-10T20:10:00.000-04:00,pre_game
10449853,Ja'Kobe Walter,TOR,G,False,Steals,0.5,,goblin,False,,False,Single Stat,HOU,2026-03-10T20:10:00.000-04:00,pre_game
